ItemIndex,NameStringIndex,DescStringIndex,BindingType,ItemGroup,ExchangeItem,WGExchangeItem,TradeAble,Hide_WorldIndex,Grade,Quality,Tier,ItemCategory,ItemSubCategory,ItemType,EquipPartType,Equip_Biosuit,TalicColor,ItemSetIndex,StackCount,UseInventorySlotLimit,UseLv,UseLvLimit,CanUseOnUG,Sell_MoneyItemIndex,Sell_MoneyValue,Trade_MoneyValue,TeleportIndex,DrawIndex,ItemEnchantStatusIndex,AddStatGroupIndex,Status_1_Type,Status_1_Base,Status_2_Type,Status_2_Base,Status_3_Type,Status_3_Base,SubStatus_1_Type,SubStatus_1_Base,SubStatus_2_Type,SubStatus_2_Base,SubStatus_3_Type,SubStatus_3_Base,SubStatus_4_Type,SubStatus_4_Base,SubStatus_5_Type,SubStatus_5_Base,SubStatus_6_Type,SubStatus_6_Base,SubStatus_7_Type,SubStatus_7_Base,PrimeStatus_1_Type,PrimeStatus_1_Base,PrimeStatus_2_Type,PrimeStatus_2_Base,PrimeStatus_3_Type,PrimeStatus_3_Base,PrimeStatus_4_Type,PrimeStatus_4_Base,PrimeStatus_5_Type,PrimeStatus_5_Base,Option_Count_Max,ItemOptionGroupIndex1,ItemOptionGroupIndex2,ItemOptionGroupIndex3,ItemReward,Box_RewardIndex,Remodel_Index,Remodel_ItemIndex,AlchemyIndex,Collection_ReplaceIndex,CoolTime,CoolTimeGroupIndex,GetSkillGroupIndex,ActiveSkillIndex,IconText,IconTextAlign,Icon,Icon_s,WeaponModelIndex,GetInfoButton,SoleGrade,PeriodItem,PeriodEquipItem,SUBSCRIPTION_EFFECT_DAY,NamePTBR,DescriptionPTBR
1203,Item_Name_1203,Item_Desc_1203,False,1203,True,False,True,[],1,1,0,8,35,2012,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_item_ticket_nemesis_4thfloor.icon_item_ticket_nemesis_4thfloor,,0,True,False,False,False,0,Bilhete de Entrada da Base Secreta Nemesis 4º Andar,Um bilhete de entrada especial que teleporta você diretamente para a Base Secreta Nemesis - 4º Andar.
1207,Item_Name_1207,Item_Desc_1207,False,1207,True,False,True,[],1,1,0,8,35,2012,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_item_ticket_miningSite_4thfloor.icon_item_ticket_miningSite_4thfloor,,0,True,False,False,False,0,Bilhete de Entrada do Campo de Mineração Público 4º Andar,Um bilhete de entrada especial que teleporta você diretamente para o Campo de Mineração Público 4º Andar.
1209,Item_Name_1209,Item_Desc_1209,False,1209,True,False,True,[],1,1,0,8,35,2012,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_item_ticket_miningSite_5thfloor.icon_item_ticket_miningSite_5thfloor,,0,True,False,False,False,0,Bilhete de Entrada do Campo de Mineração Público 5º Andar,Um bilhete de entrada especial que teleporta você diretamente para o Campo de Mineração Público 5º Andar.
1211,Item_Name_1211,Item_Desc_1211,False,1211,True,False,True,[],1,1,0,8,35,2012,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_item_ticket_nemesis_5thfloor.icon_item_ticket_nemesis_5thfloor,,0,True,False,False,False,0,Bilhete de Entrada da Base Secreta Nemesis 5º Andar,Um bilhete de entrada especial que teleporta você diretamente para a Base Secreta Nemesis - 5º Andar.
1521,Item_Name_1521,Item_Desc_1521,False,1521,True,False,True,[],1,1,0,8,35,2072,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_item_ticket_ArcaneTrials.icon_item_ticket_ArcaneTrials,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Consume_s/icon_item_ticket_ArcaneTrials_s.icon_item_ticket_ArcaneTrials_s,0,True,False,False,False,0,Bilhete de Recarga das Provas Arcanas,Um item usado para recarregar os Bilhetes de Entrada das Provas Arcanas.
1531,Item_Name_1531,Item_Desc_1531,False,1531,True,False,True,[],1,1,0,8,35,2081,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Consume/icon_item_ticket_MemorialArena.icon_item_ticket_MemorialArena,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Consume_s/icon_item_ticket_MemorialArena_s.icon_item_ticket_MemorialArena_s,0,True,False,False,False,0,Bilhete de Recarga do Campo de Batalha da Memória,Um item usado para recarregar os Bilhetes de Entrada do Campo de Batalha da Memória.
2032,Item_Name_2032,Item_Desc_2032,False,2032,True,False,True,[],1,1,0,8,31,2032,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400012,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item_Quest/icon_DC_Nomad_01.icon_DC_Nomad_01,,0,True,False,False,False,0,Chip de Memória Recuperado,Chip de Memória Recuperado
2040,Item_Name_2040,Item_Desc_2040,False,2040,True,False,True,[],1,1,0,8,35,2045,0,0,0,0,9999,0,0,0,False,1,50000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_Creditcard50k.icon_Creditcard50k,,0,True,False,False,False,0,Cartão de Crédito 50k,Pode vender para uma loja por 50.000 Créditos.
2044,Item_Name_2044,Item_Desc_2044,False,2044,True,True,True,[],4,1,0,8,35,2045,0,0,0,0,9999,0,0,0,False,1,500000,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_Creditcard500k1.icon_Creditcard500k1,,0,True,False,False,False,0,Cartão de Crédito 500k,Pode vender para uma loja por 500.000 Créditos.
4003,Item_Name_4003,Item_Desc_4003,False,4003,True,False,True,[],3,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100311,0,0,0,0,0,0,0,4,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit__rare.icon_A_skillchip_biosuit__rare,,0,True,False,False,False,0,Ativa - Habilidades de Combate [IV],"Um livro de Habilidades que desbloqueia todas as Habilidades em Habilidades de Combate [IV] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Habilidades de Combate [IV] pode ser usada independentemente de qual Biosuit esteja equipado."
4004,Item_Name_4004,Item_Desc_4004,False,4004,True,False,True,[],3,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100311,0,0,0,0,0,0,0,5,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit__rare.icon_A_skillchip_biosuit__rare,,0,True,False,False,False,0,Ativa - Habilidades de Combate [V],"Um livro de Habilidades que desbloqueia todas as Habilidades em Habilidades de Combate [V] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Habilidades de Combate [V] pode ser usada independentemente de qual Biosuit esteja equipado."
4005,Item_Name_4005,Item_Desc_4005,False,4005,True,True,True,[],4,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100411,0,0,0,0,0,0,0,6,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_heroic.icon_A_skillchip_biosuit_heroic,,0,True,False,False,False,0,Ativa - Habilidades de Combate [VI],"Um livro de Habilidades que desbloqueia todas as Habilidades em Habilidades de Combate [VI] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Habilidades de Combate [VI] pode ser usada independentemente de qual Biosuit esteja equipado."
4006,Item_Name_4006,Item_Desc_4006,False,4006,True,False,True,[],1,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100111,0,0,0,0,0,0,0,401,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_advanced.icon_A_skillchip_biosuit_advanced,,0,True,False,False,False,0,Ativa - Habilidades Aprimoradas [I],"Um livro de habilidades que desbloqueia todas as habilidades em Habilidades Aprimoradas [I] exclusivo para Biosuits.
Uma vez ativado, qualquer habilidade em Habilidades Aprimoradas [I] pode ser usada independentemente de qual Biosuit esteja equipado."
4007,Item_Name_4007,Item_Desc_4007,False,4007,True,False,True,[],2,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100211,0,0,0,0,0,0,0,402,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_advanced.icon_A_skillchip_biosuit_advanced,,0,True,False,False,False,0,Ativa - Habilidades Aprimoradas [II],"Um livro de habilidades que desbloqueia todas as habilidades em Habilidades Aprimoradas [II] exclusivo para Biosuits.
Uma vez ativado, qualquer habilidade em Habilidades Aprimoradas [II] pode ser usada independentemente de qual Biosuit esteja equipado."
4008,Item_Name_4008,Item_Desc_4008,False,4008,True,True,True,[],4,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100411,0,0,0,0,0,0,0,7,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_heroic.icon_A_skillchip_biosuit_heroic,,0,True,False,False,False,0,Ativa - Habilidades de Combate [VII],"Um livro de Habilidades que desbloqueia todas as Habilidades em Habilidades de Combate [VII] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Habilidades de Combate [VII] pode ser usada independentemente de qual Biosuit esteja equipado."
4009,Item_Name_4009,Item_Desc_4009,False,4009,True,True,True,[],4,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100411,0,0,0,0,0,0,0,8,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_heroic.icon_A_skillchip_biosuit_heroic,,0,True,False,False,False,0,Ativa - Habilidades de Combate [VIII],"Um livro de habilidades que desbloqueia todas as Habilidades em Habilidades de Combate [VIII] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Habilidades de Combate [VIII] pode ser usada independentemente de qual Biosuit esteja equipado."
4010,Item_Name_4010,Item_Desc_4010,False,4010,True,False,True,[],3,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100311,0,0,0,0,0,0,0,403,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit__rare.icon_A_skillchip_biosuit__rare,,0,True,False,False,False,0,Ativa - Habilidades Aprimoradas [III],"Um livro de habilidades que desbloqueia todas as habilidades em Habilidades Aprimoradas [III] exclusivo para Biosuits.

Uma vez ativado, qualquer habilidade em Habilidades Aprimoradas [III] pode ser usada independentemente de qual Biosuit esteja equipado."
4011,Item_Name_4011,Item_Desc_4011,False,4011,True,True,True,[],4,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100411,0,0,0,0,0,0,0,404,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_heroic.icon_A_skillchip_biosuit_heroic,,0,True,False,False,False,0,Ativa - Habilidades Aprimoradas [IV],"Um livro de habilidades que desbloqueia todas as habilidades em Habilidades Aprimoradas [IV] exclusivo para Biosuits.

Uma vez ativado, qualquer habilidade em Habilidades Aprimoradas [IV] pode ser usada independentemente de qual Biosuit esteja equipado."
4012,Item_Name_4012,Item_Desc_4012,False,4012,True,True,True,[],4,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100411,0,0,0,0,0,0,0,9,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_A_skillchip_biosuit_heroic.icon_A_skillchip_biosuit_heroic,,0,True,False,False,False,0,Ativa - Habilidades de Combate [IX],"Um livro de habilidades que desbloqueia todas as Habilidades em Habilidades de Combate [IX] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Habilidades de Combate [IX] pode ser usada independentemente de qual Biosuit esteja equipado."
4100,Item_Name_4100,Item_Desc_4100,False,4100,True,True,True,[],4,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,1000,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100411,0,0,0,0,0,0,0,101,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_P_skillchip_biosuit_heroic.icon_P_skillchip_biosuit_heroic,,0,True,False,False,False,0,Passiva - Condicional [I],"Um livro de habilidades que desbloqueia todas as Habilidades em Condicional [I] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Condicional [I] pode ser usada independentemente de qual Biosuit esteja equipado."
4101,Item_Name_4101,Item_Desc_4101,False,4101,True,False,True,[],1,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,100,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100111,0,0,0,0,0,0,0,201,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_P_skillchip_biosuit_advanced.icon_P_skillchip_biosuit_advanced,,0,True,False,False,False,0,Passiva - Constante [I],"Um livro de habilidades que desbloqueia todas as habilidades em Constante [I] exclusivo para Biosuits.
Uma vez ativado, qualquer habilidade em Constante [I] pode ser usada independentemente de qual Biosuit esteja equipado."
4102,Item_Name_4102,Item_Desc_4102,False,4102,True,False,True,[],2,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,300,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100211,0,0,0,0,0,0,0,202,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_P_skillchip_biosuit_advanced.icon_P_skillchip_biosuit_advanced,,0,True,False,False,False,0,Passiva - Constante [II],"Um livro de habilidades que desbloqueia todas as habilidades em Constante [II] exclusivo para Biosuits.
Uma vez ativado, qualquer habilidade em Constante [II] pode ser usada independentemente de qual Biosuit esteja equipado."
4103,Item_Name_4103,Item_Desc_4103,False,4103,True,False,True,[],3,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100311,0,0,0,0,0,0,0,203,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_P_skillchip_biosuit_rare.icon_P_skillchip_biosuit_rare,,0,True,False,False,False,0,Passiva - Constante [III],"Um livro de Habilidades que desbloqueia todas as Habilidades em Constante [III] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Constante [III] pode ser usada independentemente de qual Biosuit esteja equipado."
4104,Item_Name_4104,Item_Desc_4104,False,4104,True,False,True,[],3,1,0,6,27,2034,0,0,0,0,9999,0,0,0,False,1,500,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100311,0,0,0,0,0,0,0,204,0,,0,/Game/Streaming/ArtAsset/UI/UIResource/UITexture/Common_Icon/Icon_Item/icon_P_skillchip_biosuit_rare.icon_P_skillchip_biosuit_rare,,0,True,False,False,False,0,Passiva - Constante [IV],"Um livro de Habilidades que desbloqueia todas as Habilidades em Constante [IV] exclusivo para Biosuits.
Uma vez ativado, qualquer Habilidade em Constante [IV] pode ser usada independentemente de qual Biosuit esteja equipado."
